produto,quantidade,ano
Polpa de uva,0,1982
Preparado líquido para refresco,0,1982
Refrigerante +50% suco,0,1982
Sangria,0,1982
Vinagre balsamico,0,1982
Vinagre duplo,0,1982
Vinagre simples,2434183,1982
Vinho acetificado,0,1982
Vinho base para espumantes,0,1982
Vinho composto,708876,1982
Vinho licoroso,2347859,1982
Vinho leve,0,1982
Vinho gaseificado,0,1982
Total,225784782,1982
VINHO DE MESA,164725646,1990
Tinto,120889721,1990
Rosado,16482188,1990
Branco,27353737,1990
VINHO FINO DE MESA,39885259,1990
Tinto,11141857,1990
Rosado,1583368,1990
Branco,27160034,1990
VINHO FRIZANTE,310524,1990
VINHO ORGÂNICO,0,1990
VINHO ESPECIAL,1371223,1990
Tinto,266887,1990
Rosado,595973,1990
Branco,508363,1990
ESPUMANTES,2720096,1990
Espumante Moscatel,0,1990
Espumante,0,1990
Espumante Orgânico,0,1990
SUCO DE UVAS,5431892,1990
Suco Natural Integral,0,1990
Suco Adoçado,0,1990
Suco Reprocessado/reconstituido,0,1990
Suco Orgânico,0,1990
Outros sucos de uvas,0,1990
SUCO DE UVAS CONCENTRADO,8211959,1990
OUTROS PRODUTOS COMERCIALIZADOS,17145444,1990
Outros vinhos (sem informação detalhada),0,1990
"Agrin (fermentado, acetico misto)",0,1990
Aguardente de vinho 50°gl,0,1990
Alcool vinico,0,1990
Bagaceira (graspa),174148,1990
Base champenoise champanha,0,1990
Base charmat champanha,0,1990
Base espumante moscatel,0,1990
Bebida de uva,0,1990
Borra líquida,0,1990
Borra seca,0,1990
Brandy (conhaque),1464094,1990
Cooler,2649267,1990
Coquetel com vinho,0,1990
Destilado de vinho,577779,1990
Filtrado doce,7009725,1990
Jeropiga,47536,1990
Mistelas,175827,1990
Mosto concentrado,0,1990
Mosto de uva,0,1990
Mosto sulfitado,0,1990
Nectar de uva,0,1990
Outros produtos,0,1990
Polpa de uva,0,1990
Preparado líquido para refresco,0,1990
Refrigerante +50% suco,0,1990
Sangria,0,1990
Vinagre balsamico,0,1990
Vinagre duplo,0,1990
Vinagre simples,362275,1990
Vinho acetificado,0,1990
Vinho base para espumantes,0,1990
Vinho composto,3746797,1990
Vinho licoroso,937996,1990
Vinho leve,0,1990
Vinho gaseificado,0,1990
Total,239802043,1990
VINHO DE MESA,150678647,1988
Tinto,114100716,1988
Rosado,17329181,1988
Branco,19248750,1988
VINHO FINO DE MESA,40014386,1988
Tinto,11713661,1988
Rosado,1939881,1988
Branco,26360844,1988
VINHO FRIZANTE,248840,1988
VINHO ORGÂNICO,0,1988
VINHO ESPECIAL,2328150,1988
Tinto,525229,1988
Rosado,887025,1988
Branco,915896,1988
ESPUMANTES,2845663,1988
Espumante Moscatel,0,1988
Espumante,0,1988
Espumante Orgânico,0,1988
SUCO DE UVAS,4191947,1988
Suco Natural Integral,0,1988
Suco Adoçado,0,1988
Suco Reprocessado/reconstituido,0,1988
Suco Orgânico,0,1988
Outros sucos de uvas,0,1988
SUCO DE UVAS CONCENTRADO,5656096,1988
OUTROS PRODUTOS COMERCIALIZADOS,24276716,1988
Outros vinhos (sem informação detalhada),0,1988
"Agrin (fermentado, acetico misto)",0,1988
Aguardente de vinho 50°gl,0,1988
Alcool vinico,0,1988
Bagaceira (graspa),285409,1988
Base champenoise champanha,0,1988
Base charmat champanha,0,1988
Base espumante moscatel,0,1988
Bebida de uva,0,1988
Borra líquida,0,1988
Borra seca,0,1988
Brandy (conhaque),1786613,1988
Cooler,8806545,1988
Coquetel com vinho,0,1988
Destilado de vinho,2220670,1988
Filtrado doce,5574201,1988
Jeropiga,59251,1988
Mistelas,221836,1988
Mosto concentrado,0,1988
Mosto de uva,0,1988
Mosto sulfitado,0,1988
Nectar de uva,0,1988
Outros produtos,0,1988
Polpa de uva,0,1988
Preparado líquido para refresco,0,1988
Refrigerante +50% suco,0,1988
Sangria,0,1988
Vinagre balsamico,0,1988
Vinagre duplo,0,1988
Vinagre simples,2696620,1988
Vinho acetificado,0,1988
Vinho base para espumantes,0,1988
Vinho composto,1381934,1988
Vinho licoroso,1243637,1988
Vinho leve,0,1988
Vinho gaseificado,0,1988
Total,230240445,1988
VINHO DE MESA,185191837,1985
Tinto,138710394,1985
Rosado,23988088,1985
Branco,22493355,1985
VINHO FINO DE MESA,44599207,1985
Tinto,13133683,1985
Rosado,3510330,1985
Branco,27955194,1985
VINHO FRIZANTE,0,1985
VINHO ORGÂNICO,0,1985
VINHO ESPECIAL,4766741,1985
Tinto,863932,1985
Rosado,2145100,1985
Branco,1757709,1985
ESPUMANTES,3238436,1985
Espumante Moscatel,0,1985
Espumante,0,1985
Espumante Orgânico,0,1985
SUCO DE UVAS,4711949,1985
Suco Natural Integral,0,1985
Suco Adoçado,0,1985
Suco Reprocessado/reconstituido,0,1985
Suco Orgânico,0,1985
Outros sucos de uvas,0,1985
SUCO DE UVAS CONCENTRADO,5736808,1985
OUTROS PRODUTOS COMERCIALIZADOS,15655775,1985
Outros vinhos (sem informação detalhada),0,1985
"Agrin (fermentado, acetico misto)",0,1985
Aguardente de vinho 50°gl,0,1985
Alcool vinico,0,1985
Bagaceira (graspa),289415,1985
Base champenoise champanha,0,1985
Base charmat champanha,0,1985
Base espumante moscatel,0,1985
Bebida de uva,0,1985
Borra líquida,0,1985
Borra seca,0,1985
Brandy (conhaque),1551097,1985
Cooler,0,1985
Coquetel com vinho,0,1985
Destilado de vinho,1460361,1985
Filtrado doce,6005137,1985
Jeropiga,130094,1985
Mistelas,83792,1985
Mosto concentrado,0,1985
Mosto de uva,0,1985
Mosto sulfitado,57717,1985
Nectar de uva,0,1985
Outros produtos,0,1985
Polpa de uva,0,1985
Preparado líquido para refresco,0,1985
Refrigerante +50% suco,0,1985
Sangria,0,1985
Vinagre balsamico,0,1985
Vinagre duplo,0,1985
Vinagre simples,3397749,1985
Vinho acetificado,0,1985
Vinho base para espumantes,0,1985
Vinho composto,1081646,1985
Vinho licoroso,1598767,1985
Vinho leve,0,1985
Vinho gaseificado,0,1985
Total,263900753,1985
VINHO DE MESA,122825298,1980
Tinto,99646124,1980
Rosado,14746625,1980
Branco,8432549,1980
VINHO FINO DE MESA,22976342,1980
Tinto,7244385,1980
Rosado,5096819,1980
Branco,10635138,1980
VINHO FRIZANTE,9303,1980
VINHO ORGÂNICO,0,1980
VINHO ESPECIAL,11056774,1980
Tinto,4608059,1980
Rosado,4312513,1980
Branco,2136202,1980
ESPUMANTES,3257451,1980
Espumante Moscatel,0,1980
Espumante,0,1980
Espumante Orgânico,0,1980
SUCO DE UVAS,5837620,1980
Suco Natural Integral,0,1980
Suco Adoçado,0,1980
Suco Reprocessado/reconstituido,0,1980
Suco Orgânico,0,1980
Outros sucos de uvas,0,1980
SUCO DE UVAS CONCENTRADO,4142363,1980
OUTROS PRODUTOS COMERCIALIZADOS,18053687,1980
Outros vinhos (sem informação detalhada),0,1980
"Agrin (fermentado, acetico misto)",0,1980
Aguardente de vinho 50°gl,0,1980
Alcool vinico,0,1980
Bagaceira (graspa),494061,1980
Base champenoise champanha,0,1980
Base charmat champanha,0,1980
Base espumante moscatel,0,1980
Bebida de uva,0,1980
Borra líquida,0,1980
Borra seca,0,1980
Brandy (conhaque),2593406,1980
Cooler,0,1980
Coquetel com vinho,0,1980
Destilado de vinho,1778900,1980
Filtrado doce,4414074,1980
Jeropiga,25352,1980
Mistelas,3806641,1980
Mosto concentrado,0,1980
Mosto de uva,0,1980
Mosto sulfitado,113550,1980
Nectar de uva,0,1980
Outros produtos,0,1980
Polpa de uva,0,1980
Preparado líquido para refresco,0,1980
Refrigerante +50% suco,0,1980
Sangria,0,1980
Vinagre balsamico,0,1980
Vinagre duplo,0,1980
Vinagre simples,2052253,1980
Vinho acetificado,0,1980
Vinho base para espumantes,0,1980
Vinho composto,697908,1980
Vinho licoroso,2077542,1980
Vinho leve,0,1980
Vinho gaseificado,0,1980
Total,188158838,1980
VINHO DE MESA,131065191,1987
Tinto,96590206,1987
Rosado,21376304,1987
Branco,13098681,1987
VINHO FINO DE MESA,34335860,1987
Tinto,10144561,1987
Rosado,2328264,1987
Branco,21863035,1987
VINHO FRIZANTE,0,1987
VINHO ORGÂNICO,0,1987
VINHO ESPECIAL,2969853,1987
Tinto,372184,1987
Rosado,1122648,1987
Branco,1475021,1987
ESPUMANTES,3006097,1987
Espumante Moscatel,0,1987
Espumante,0,1987
Espumante Orgânico,0,1987
SUCO DE UVAS,4932369,1987
Suco Natural Integral,0,1987
Suco Adoçado,0,1987
Suco Reprocessado/reconstituido,0,1987
Suco Orgânico,0,1987
Outros sucos de uvas,0,1987
SUCO DE UVAS CONCENTRADO,5969562,1987
OUTROS PRODUTOS COMERCIALIZADOS,25522173,1987
Outros vinhos (sem informação detalhada),0,1987
"Agrin (fermentado, acetico misto)",0,1987
Aguardente de vinho 50°gl,0,1987
Alcool vinico,0,1987
Bagaceira (graspa),236724,1987
Base champenoise champanha,0,1987
Base charmat champanha,0,1987
Base espumante moscatel,0,1987
Bebida de uva,0,1987
Borra líquida,0,1987
Borra seca,0,1987
Brandy (conhaque),1553986,1987
Cooler,9062619,1987
Coquetel com vinho,0,1987
Destilado de vinho,2601744,1987
Filtrado doce,6529116,1987
Jeropiga,19124,1987
Mistelas,188048,1987
Mosto concentrado,0,1987
Mosto de uva,0,1987
Mosto sulfitado,0,1987
Nectar de uva,0,1987
Outros produtos,0,1987
Polpa de uva,0,1987
Preparado líquido para refresco,0,1987
Refrigerante +50% suco,0,1987
Sangria,0,1987
Vinagre balsamico,0,1987
Vinagre duplo,0,1987
Vinagre simples,2156496,1987
Vinho acetificado,0,1987
Vinho base para espumantes,0,1987
Vinho composto,1803640,1987
Vinho licoroso,1370676,1987
Vinho leve,0,1987
Vinho gaseificado,0,1987
Total,207801105,1987
VINHO DE MESA,172921267,1989
Tinto,136642954,1989
Rosado,14564451,1989
Branco,21713862,1989
VINHO FINO DE MESA,50390262,1989
Tinto,14737896,1989
Rosado,2596587,1989
Branco,33055779,1989
VINHO FRIZANTE,275708,1989
VINHO ORGÂNICO,0,1989
VINHO ESPECIAL,1788772,1989
Tinto,288905,1989
Rosado,876167,1989
Branco,623700,1989
ESPUMANTES,3766581,1989
Espumante Moscatel,0,1989
Espumante,0,1989
Espumante Orgânico,0,1989
SUCO DE UVAS,4642831,1989
Suco Natural Integral,0,1989
Suco Adoçado,0,1989
Suco Reprocessado/reconstituido,0,1989
Suco Orgânico,0,1989
Outros sucos de uvas,0,1989
SUCO DE UVAS CONCENTRADO,6716197,1989
OUTROS PRODUTOS COMERCIALIZADOS,19148275,1989
Outros vinhos (sem informação detalhada),0,1989
"Agrin (fermentado, acetico misto)",0,1989
Aguardente de vinho 50°gl,0,1989
Alcool vinico,0,1989
Bagaceira (graspa),202478,1989
Base champenoise champanha,0,1989
Base charmat champanha,0,1989
Base espumante moscatel,0,1989
Bebida de uva,0,1989
Borra líquida,0,1989
Borra seca,0,1989
Brandy (conhaque),2232781,1989
Cooler,4474031,1989
Coquetel com vinho,0,1989
Destilado de vinho,1382427,1989
Filtrado doce,6698678,1989
Jeropiga,49075,1989
Mistelas,8265,1989
Mosto concentrado,0,1989
Mosto de uva,0,1989
Mosto sulfitado,0,1989
Nectar de uva,0,1989
Outros produtos,0,1989
Polpa de uva,0,1989
Preparado líquido para refresco,0,1989
Refrigerante +50% suco,0,1989
Sangria,0,1989
Vinagre balsamico,0,1989
Vinagre duplo,0,1989
Vinagre simples,1067310,1989
Vinho acetificado,0,1989
Vinho base para espumantes,0,1989
Vinho composto,1754501,1989
Vinho licoroso,1278729,1989
Vinho leve,0,1989
Vinho gaseificado,0,1989
Total,259649893,1989
VINHO DE MESA,190134895,1991
Tinto,141726264,1991
Rosado,16322381,1991
Branco,32086250,1991
VINHO FINO DE MESA,37526111,1991
Tinto,9015204,1991
Rosado,1342140,1991
Branco,27168767,1991
VINHO FRIZANTE,268563,1991
VINHO ORGÂNICO,0,1991
VINHO ESPECIAL,1354861,1991
Tinto,326807,1991
Rosado,487553,1991
Branco,540501,1991
ESPUMANTES,2442072,1991
Espumante Moscatel,0,1991
Espumante,0,1991
Espumante Orgânico,0,1991
SUCO DE UVAS,7630442,1991
Suco Natural Integral,0,1991
Suco Adoçado,0,1991
Suco Reprocessado/reconstituido,0,1991
Suco Orgânico,0,1991
Outros sucos de uvas,0,1991
SUCO DE UVAS CONCENTRADO,7311205,1991
OUTROS PRODUTOS COMERCIALIZADOS,18701133,1991
Outros vinhos (sem informação detalhada),0,1991
"Agrin (fermentado, acetico misto)",0,1991
Aguardente de vinho 50°gl,0,1991
Alcool vinico,0,1991
Bagaceira (graspa),149352,1991
Base champenoise champanha,0,1991
Base charmat champanha,0,1991
Base espumante moscatel,0,1991
Bebida de uva,0,1991
Borra líquida,0,1991
Borra seca,0,1991
Brandy (conhaque),1627961,1991
Cooler,3190379,1991
Coquetel com vinho,0,1991
Destilado de vinho,181500,1991
Filtrado doce,8163189,1991
Jeropiga,35880,1991
Mistelas,0,1991
Mosto concentrado,0,1991
Mosto de uva,0,1991
Mosto sulfitado,0,1991
Nectar de uva,0,1991
Outros produtos,0,1991
Polpa de uva,0,1991
Preparado líquido para refresco,0,1991
Refrigerante +50% suco,0,1991
Sangria,0,1991
Vinagre balsamico,0,1991
Vinagre duplo,0,1991
Vinagre simples,544002,1991
Vinho acetificado,0,1991
Vinho base para espumantes,0,1991
Vinho composto,3842243,1991
Vinho licoroso,966627,1991
Vinho leve,0,1991
Vinho gaseificado,0,1991
Total,265369282,1991
VINHO DE MESA,180230431,1992
Tinto,138190489,1992
Rosado,12822511,1992
Branco,29217431,1992
VINHO FINO DE MESA,39537060,1992
Tinto,10712402,1992
Rosado,1130509,1992
Branco,27694149,1992
VINHO FRIZANTE,161507,1992
VINHO ORGÂNICO,0,1992
VINHO ESPECIAL,882564,1992
Tinto,217945,1992
Rosado,304897,1992
Branco,359722,1992
ESPUMANTES,1846809,1992
Espumante Moscatel,0,1992
Espumante,0,1992
Espumante Orgânico,0,1992
SUCO DE UVAS,5699977,1992
Suco Natural Integral,0,1992
Suco Adoçado,0,1992
Suco Reprocessado/reconstituido,0,1992
Suco Orgânico,0,1992
Outros sucos de uvas,0,1992
SUCO DE UVAS CONCENTRADO,10607336,1992
OUTROS PRODUTOS COMERCIALIZADOS,13669760,1992
Outros vinhos (sem informação detalhada),0,1992
"Agrin (fermentado, acetico misto)",0,1992
Aguardente de vinho 50°gl,0,1992
Alcool vinico,0,1992
Bagaceira (graspa),38015,1992
Base champenoise champanha,0,1992
Base charmat champanha,0,1992
Base espumante moscatel,0,1992
Bebida de uva,0,1992
Borra líquida,0,1992
Borra seca,0,1992
Brandy (conhaque),1488284,1992
Cooler,1975289,1992
Coquetel com vinho,0,1992
Destilado de vinho,109142,1992
Filtrado doce,7140569,1992
Jeropiga,25440,1992
Mistelas,91000,1992
Mosto concentrado,0,1992
Mosto de uva,0,1992
Mosto sulfitado,0,1992
Nectar de uva,0,1992
Outros produtos,0,1992
Polpa de uva,0,1992
Preparado líquido para refresco,0,1992
Refrigerante +50% suco,0,1992
Sangria,0,1992
Vinagre balsamico,0,1992
Vinagre duplo,0,1992
Vinagre simples,1614757,1992
Vinho acetificado,0,1992
Vinho base para espumantes,0,1992
Vinho composto,375229,1992
Vinho licoroso,812035,1992
Vinho leve,0,1992
Vinho gaseificado,0,1992
Total,252635444,1992
VINHO DE MESA,174768638,1997
Tinto,127693158,1997
Rosado,13550872,1997
Branco,33524608,1997
VINHO FINO DE MESA,46442209,1997
Tinto,18303579,1997
Rosado,1997373,1997
Branco,26141257,1997
VINHO FRIZANTE,221733,1997
VINHO ORGÂNICO,0,1997
VINHO ESPECIAL,790617,1997
Tinto,136027,1997
Rosado,145144,1997
Branco,509446,1997
ESPUMANTES,3054624,1997
Espumante Moscatel,19222,1997
Espumante,3035402,1997
Espumante Orgânico,0,1997
SUCO DE UVAS,4996959,1997
Suco Natural Integral,0,1997
Suco Adoçado,0,1997
Suco Reprocessado/reconstituido,0,1997
Suco Orgânico,0,1997
Outros sucos de uvas,0,1997
SUCO DE UVAS CONCENTRADO,16724519,1997
OUTROS PRODUTOS COMERCIALIZADOS,31437414,1997
Outros vinhos (sem informação detalhada),0,1997
"Agrin (fermentado, acetico misto)",0,1997
Aguardente de vinho 50°gl,0,1997
Alcool vinico,0,1997
Bagaceira (graspa),33549,1997
Base champenoise champanha,0,1997
Base charmat champanha,0,1997
Base espumante moscatel,0,1997
Bebida de uva,0,1997
Borra líquida,0,1997
Borra seca,0,1997
Brandy (conhaque),2201034,1997
Cooler,4571501,1997
Coquetel com vinho,0,1997
Destilado de vinho,368631,1997
Filtrado doce,11400130,1997
Jeropiga,78504,1997
Mistelas,420127,1997
Mosto concentrado,124870,1997
Mosto de uva,0,1997
Mosto sulfitado,0,1997
Nectar de uva,0,1997
Outros produtos,0,1997
Polpa de uva,0,1997
Preparado líquido para refresco,0,1997
Refrigerante +50% suco,0,1997
Sangria,0,1997
Vinagre balsamico,0,1997
Vinagre duplo,0,1997
Vinagre simples,2472555,1997
Vinho acetificado,8162500,1997
Vinho base para espumantes,0,1997
Vinho composto,847456,1997
Vinho licoroso,756557,1997
Vinho leve,0,1997
Vinho gaseificado,0,1997
Total,278436713,1997
VINHO DE MESA,181576649,1998
Tinto,133479291,1998
Rosado,12980172,1998
Branco,35117186,1998
VINHO FINO DE MESA,32456318,1998
Tinto,11925188,1998
Rosado,1585687,1998
Branco,18945443,1998
VINHO FRIZANTE,15370,1998
VINHO ORGÂNICO,0,1998
VINHO ESPECIAL,194075,1998
Tinto,50870,1998
Rosado,2074,1998
Branco,141131,1998
ESPUMANTES,3253174,1998
Espumante Moscatel,29712,1998
Espumante,3223462,1998
Espumante Orgânico,0,1998
SUCO DE UVAS,9025797,1998
Suco Natural Integral,0,1998
Suco Adoçado,0,1998
Suco Reprocessado/reconstituido,0,1998
Suco Orgânico,0,1998
Outros sucos de uvas,0,1998
SUCO DE UVAS CONCENTRADO,13944137,1998
OUTROS PRODUTOS COMERCIALIZADOS,29935005,1998
Outros vinhos (sem informação detalhada),0,1998
"Agrin (fermentado, acetico misto)",0,1998
Aguardente de vinho 50°gl,0,1998
Alcool vinico,0,1998
Bagaceira (graspa),14356,1998
Base champenoise champanha,0,1998
Base charmat champanha,0,1998
Base espumante moscatel,0,1998
Bebida de uva,0,1998
Borra líquida,0,1998
Borra seca,0,1998
Brandy (conhaque),2441572,1998
Cooler,5764233,1998
Coquetel com vinho,0,1998
Destilado de vinho,256061,1998
Filtrado doce,11506197,1998
Jeropiga,49339,1998
Mistelas,108555,1998
Mosto concentrado,0,1998
Mosto de uva,0,1998
Mosto sulfitado,0,1998
Nectar de uva,0,1998
Outros produtos,0,1998
Polpa de uva,0,1998
Preparado líquido para refresco,0,1998
Refrigerante +50% suco,0,1998
Sangria,0,1998
Vinagre balsamico,0,1998
Vinagre duplo,0,1998
Vinagre simples,2394887,1998
Vinho acetificado,4606230,1998
Vinho base para espumantes,0,1998
Vinho composto,1137668,1998
Vinho licoroso,1655907,1998
Vinho leve,0,1998
Vinho gaseificado,0,1998
Total,270400525,1998
VINHO DE MESA,165831436,1996
Tinto,122549540,1996
Rosado,13374874,1996
Branco,29907022,1996
VINHO FINO DE MESA,43695771,1996
Tinto,13540528,1996
Rosado,1457704,1996
Branco,28697539,1996
VINHO FRIZANTE,260638,1996
VINHO ORGÂNICO,0,1996
VINHO ESPECIAL,1261662,1996
Tinto,264304,1996
Rosado,70536,1996
Branco,926822,1996
ESPUMANTES,2154497,1996
Espumante Moscatel,0,1996
Espumante,0,1996
Espumante Orgânico,0,1996
SUCO DE UVAS,4495950,1996
Suco Natural Integral,0,1996
Suco Adoçado,0,1996
Suco Reprocessado/reconstituido,0,1996
Suco Orgânico,0,1996
Outros sucos de uvas,0,1996
SUCO DE UVAS CONCENTRADO,11625777,1996
OUTROS PRODUTOS COMERCIALIZADOS,27574147,1996
Outros vinhos (sem informação detalhada),0,1996
"Agrin (fermentado, acetico misto)",0,1996
Aguardente de vinho 50°gl,0,1996
Alcool vinico,0,1996
Bagaceira (graspa),46959,1996
Base champenoise champanha,0,1996
Base charmat champanha,0,1996
Base espumante moscatel,0,1996
Bebida de uva,0,1996
Borra líquida,0,1996
Borra seca,0,1996
Brandy (conhaque),2331889,1996
Cooler,3078523,1996
Coquetel com vinho,0,1996
Destilado de vinho,276355,1996
Filtrado doce,8890818,1996
Jeropiga,85560,1996
Mistelas,906081,1996
Mosto concentrado,55728,1996
Mosto de uva,0,1996
Mosto sulfitado,0,1996
Nectar de uva,0,1996
Outros produtos,0,1996
Polpa de uva,0,1996
Preparado líquido para refresco,0,1996
Refrigerante +50% suco,0,1996
Sangria,0,1996
Vinagre balsamico,0,1996
Vinagre duplo,0,1996
Vinagre simples,3303855,1996
Vinho acetificado,7224172,1996
Vinho base para espumantes,0,1996
Vinho composto,559501,1996
Vinho licoroso,814706,1996
Vinho leve,0,1996
Vinho gaseificado,0,1996
Total,256899878,1996
VINHO DE MESA,180295366,1994
Tinto,140192480,1994
Rosado,13762956,1994
Branco,26339930,1994
VINHO FINO DE MESA,46541918,1994
Tinto,13290842,1994
Rosado,1631454,1994
Branco,31619622,1994
VINHO FRIZANTE,183160,1994
VINHO ORGÂNICO,0,1994
VINHO ESPECIAL,1423645,1994
Tinto,589529,1994
Rosado,104886,1994
Branco,729230,1994
ESPUMANTES,2661540,1994
Espumante Moscatel,0,1994
Espumante,0,1994
Espumante Orgânico,0,1994
SUCO DE UVAS,6504949,1994
Suco Natural Integral,0,1994
Suco Adoçado,0,1994
Suco Reprocessado/reconstituido,0,1994
Suco Orgânico,0,1994
Outros sucos de uvas,0,1994
SUCO DE UVAS CONCENTRADO,10005084,1994
OUTROS PRODUTOS COMERCIALIZADOS,21351477,1994
Outros vinhos (sem informação detalhada),0,1994
"Agrin (fermentado, acetico misto)",0,1994
Aguardente de vinho 50°gl,0,1994
Alcool vinico,0,1994
Bagaceira (graspa),20016,1994
Base champenoise champanha,0,1994
Base charmat champanha,0,1994
Base espumante moscatel,0,1994
Bebida de uva,0,1994
Borra líquida,0,1994
Borra seca,0,1994
Brandy (conhaque),1519307,1994
Cooler,2798706,1994
Coquetel com vinho,0,1994
Destilado de vinho,236400,1994
Filtrado doce,12190120,1994
Jeropiga,36612,1994
Mistelas,1968299,1994
Mosto concentrado,0,1994
Mosto de uva,0,1994
Mosto sulfitado,0,1994
Nectar de uva,0,1994
Outros produtos,0,1994
Polpa de uva,0,1994
Preparado líquido para refresco,0,1994
Refrigerante +50% suco,0,1994
Sangria,0,1994
Vinagre balsamico,0,1994
Vinagre duplo,0,1994
Vinagre simples,1287211,1994
Vinho acetificado,0,1994
Vinho base para espumantes,0,1994
Vinho composto,559442,1994
Vinho licoroso,735364,1994
Vinho leve,0,1994
Vinho gaseificado,0,1994
Total,268967139,1994
VINHO DE MESA,146583828,1995
Tinto,108968350,1995
Rosado,11653971,1995
Branco,25961507,1995
VINHO FINO DE MESA,40195501,1995
Tinto,12299213,1995
Rosado,1540910,1995
Branco,26355378,1995
VINHO FRIZANTE,136526,1995
VINHO ORGÂNICO,0,1995
VINHO ESPECIAL,1396441,1995
Tinto,628481,1995
Rosado,86933,1995
Branco,681027,1995
ESPUMANTES,2276321,1995
Espumante Moscatel,0,1995
Espumante,0,1995
Espumante Orgânico,0,1995
SUCO DE UVAS,4865675,1995
Suco Natural Integral,0,1995
Suco Adoçado,0,1995
Suco Reprocessado/reconstituido,0,1995
Suco Orgânico,0,1995
Outros sucos de uvas,0,1995
SUCO DE UVAS CONCENTRADO,11029248,1995
OUTROS PRODUTOS COMERCIALIZADOS,21348586,1995
Outros vinhos (sem informação detalhada),0,1995
"Agrin (fermentado, acetico misto)",0,1995
Aguardente de vinho 50°gl,0,1995
Alcool vinico,0,1995
Bagaceira (graspa),39232,1995
Base champenoise champanha,0,1995
Base charmat champanha,0,1995
Base espumante moscatel,0,1995
Bebida de uva,0,1995
Borra líquida,0,1995
Borra seca,0,1995
Brandy (conhaque),1846401,1995
Cooler,2664342,1995
Coquetel com vinho,0,1995
Destilado de vinho,135045,1995
Filtrado doce,11222169,1995
Jeropiga,33024,1995
Mistelas,986673,1995
Mosto concentrado,54120,1995
Mosto de uva,0,1995
Mosto sulfitado,4982,1995
Nectar de uva,0,1995
Outros produtos,0,1995
Polpa de uva,0,1995
Preparado líquido para refresco,0,1995
Refrigerante +50% suco,0,1995
Sangria,0,1995
Vinagre balsamico,0,1995
Vinagre duplo,0,1995
Vinagre simples,2921137,1995
Vinho acetificado,0,1995
Vinho base para espumantes,0,1995
Vinho composto,645253,1995
Vinho licoroso,796208,1995
Vinho leve,0,1995
Vinho gaseificado,0,1995
Total,227832126,1995
VINHO DE MESA,201168480,1993
Tinto,157031022,1993
Rosado,13767249,1993
Branco,30370209,1993
VINHO FINO DE MESA,49916112,1993
Tinto,11988665,1993
Rosado,1639949,1993
Branco,36287498,1993
VINHO FRIZANTE,359420,1993
VINHO ORGÂNICO,0,1993
VINHO ESPECIAL,1849251,1993
Tinto,542146,1993
Rosado,243582,1993
Branco,1063523,1993
ESPUMANTES,2183871,1993
Espumante Moscatel,0,1993
Espumante,0,1993
Espumante Orgânico,0,1993
SUCO DE UVAS,7605488,1993
Suco Natural Integral,0,1993
Suco Adoçado,0,1993
Suco Reprocessado/reconstituido,0,1993
Suco Orgânico,0,1993
Outros sucos de uvas,0,1993
SUCO DE UVAS CONCENTRADO,12178160,1993
OUTROS PRODUTOS COMERCIALIZADOS,17047905,1993
Outros vinhos (sem informação detalhada),0,1993
"Agrin (fermentado, acetico misto)",0,1993
Aguardente de vinho 50°gl,0,1993
Alcool vinico,0,1993
Bagaceira (graspa),53928,1993
Base champenoise champanha,0,1993
Base charmat champanha,0,1993
Base espumante moscatel,0,1993
Bebida de uva,0,1993
Borra líquida,0,1993
Borra seca,0,1993
Brandy (conhaque),1278706,1993
Cooler,2756302,1993
Coquetel com vinho,0,1993
Destilado de vinho,71000,1993
Filtrado doce,8373602,1993
Jeropiga,25053,1993
Mistelas,1229584,1993
Mosto concentrado,42000,1993
Mosto de uva,0,1993
Mosto sulfitado,0,1993
Nectar de uva,0,1993
Outros produtos,0,1993
Polpa de uva,0,1993
Preparado líquido para refresco,0,1993
Refrigerante +50% suco,0,1993
Sangria,0,1993
Vinagre balsamico,0,1993
Vinagre duplo,0,1993
Vinagre simples,1521123,1993
Vinho acetificado,0,1993
Vinho base para espumantes,0,1993
Vinho composto,884622,1993
Vinho licoroso,811985,1993
Vinho leve,0,1993
Vinho gaseificado,0,1993
Total,292308687,1993
VINHO DE MESA,221023603,2000
Tinto,172183792,2000
Rosado,9150927,2000
Branco,39688884,2000
VINHO FINO DE MESA,34195829,2000
Tinto,15119076,2000
Rosado,1021310,2000
Branco,18055443,2000
VINHO FRIZANTE,2583,2000
VINHO ORGÂNICO,0,2000
VINHO ESPECIAL,249345,2000
Tinto,177872,2000
Rosado,0,2000
Branco,71473,2000
ESPUMANTES,4330795,2000
Espumante Moscatel,194723,2000
Espumante,4136072,2000
Espumante Orgânico,0,2000
SUCO DE UVAS,6847466,2000
Suco Natural Integral,0,2000
Suco Adoçado,0,2000
Suco Reprocessado/reconstituido,0,2000
Suco Orgânico,0,2000
Outros sucos de uvas,0,2000
SUCO DE UVAS CONCENTRADO,15315971,2000
OUTROS PRODUTOS COMERCIALIZADOS,37168164,2000
Outros vinhos (sem informação detalhada),0,2000
"Agrin (fermentado, acetico misto)",0,2000
Aguardente de vinho 50°gl,0,2000
Alcool vinico,0,2000
Bagaceira (graspa),8213,2000
Base champenoise champanha,0,2000
Base charmat champanha,0,2000
Base espumante moscatel,0,2000
Bebida de uva,0,2000
