produto,quantidade,ano
Espumante moscatel,219100,2011
Base espumante,0,2011
Base espumante moscatel,2749540,2011
Base Champenoise champanha,74746,2011
Base Charmat champanha,865858,2011
Bebida de uva,0,2011
Polpa de uva,2480120,2011
Mosto simples,77285998,2011
Mosto concentrado,0,2011
Mosto de uva com bagaço,1037600,2011
Mosto dessulfitado,0,2011
Mistelas,0,2011
Néctar de uva,0,2011
Licorosos,0,2011
Compostos,0,2011
Jeropiga,0,2011
Filtrado,0,2011
Frisante,1003800,2011
Vinho leve,0,2011
Vinho licoroso,0,2011
Brandy,0,2011
Destilado,0,2011
Bagaceira,0,2011
Licor de bagaceira,0,2011
Vinagre,0,2011
Borra líquida,0,2011
Borra seca,0,2011
Vinho Composto,0,2011
Pisco,0,2011
Vinho orgânico,5600,2011
Espumante orgânico,0,2011
Destilado alcoólico simples de bagaceira,0,2011
Vinho acidificado,0,2011
Mosto parcialmente fermentado,0,2011
Outros derivados,0,2011
Total,460552267,2011
VINHO DE MESA,287506811,2008
Tinto,241057928,2008
Branco,42942053,2008
Rosado,3506830,2008
VINHO FINO DE MESA (VINIFERA),47334501,2008
Tinto,27583032,2008
Branco,18812571,2008
Rosado,938898,2008
SUCO,35647994,2008
Suco de uva integral,11817941,2008
Suco de uva concentrado,23014646,2008
Suco de uva adoçado,815407,2008
Suco de uva orgânico,0,2008
Suco de uva reconstituído,0,2008
DERIVADOS,59622293,2008
Espumante,88690,2008
Espumante moscatel,1113462,2008
Base espumante,220120,2008
Base espumante moscatel,474721,2008
Base Champenoise champanha,0,2008
Base Charmat champanha,0,2008
Bebida de uva,1082700,2008
Polpa de uva,1188260,2008
Mosto simples,53683415,2008
Mosto concentrado,0,2008
Mosto de uva com bagaço,0,2008
Mosto dessulfitado,0,2008
Mistelas,2000,2008
Néctar de uva,0,2008
Licorosos,0,2008
Compostos,0,2008
Jeropiga,0,2008
Filtrado,0,2008
Frisante,0,2008
Vinho leve,0,2008
Vinho licoroso,65650,2008
Brandy,0,2008
Destilado,0,2008
Bagaceira,8500,2008
Licor de bagaceira,0,2008
Vinagre,0,2008
Borra líquida,1679775,2008
Borra seca,0,2008
Vinho Composto,0,2008
Pisco,0,2008
Vinho orgânico,15000,2008
Espumante orgânico,0,2008
Destilado alcoólico simples de bagaceira,0,2008
Vinho acidificado,0,2008
Mosto parcialmente fermentado,0,2008
Outros derivados,0,2008
Total,430111599,2008
VINHO DE MESA,196904222,2013
Tinto,163111797,2013
Branco,32066403,2013
Rosado,1726022,2013
VINHO FINO DE MESA (VINIFERA),45782530,2013
Tinto,23156458,2013
Branco,21906349,2013
Rosado,719723,2013
SUCO,64879790,2013
Suco de uva integral,33673396,2013
Suco de uva concentrado,31206394,2013
Suco de uva adoçado,0,2013
Suco de uva orgânico,0,2013
Suco de uva reconstituído,0,2013
DERIVADOS,64072127,2013
Espumante,30275,2013
Espumante moscatel,159781,2013
Base espumante,0,2013
Base espumante moscatel,1470700,2013
Base Champenoise champanha,359617,2013
Base Charmat champanha,624728,2013
Bebida de uva,4260,2013
Polpa de uva,1742152,2013
Mosto simples,58517506,2013
Mosto concentrado,0,2013
Mosto de uva com bagaço,0,2013
Mosto dessulfitado,0,2013
Mistelas,2500,2013
Néctar de uva,10000,2013
Licorosos,0,2013
Compostos,0,2013
Jeropiga,0,2013
Filtrado,0,2013
Frisante,1009000,2013
Vinho leve,0,2013
Vinho licoroso,100,2013
Brandy,0,2013
Destilado,0,2013
Bagaceira,0,2013
Licor de bagaceira,0,2013
Vinagre,0,2013
Borra líquida,63111,2013
Borra seca,78397,2013
Vinho Composto,0,2013
Pisco,0,2013
Vinho orgânico,0,2013
Espumante orgânico,0,2013
Destilado alcoólico simples de bagaceira,0,2013
Vinho acidificado,0,2013
Mosto parcialmente fermentado,0,2013
Outros derivados,0,2013
Total,371638669,2013
VINHO DE MESA,212777037,2012
Tinto,175875432,2012
Branco,34938249,2012
Rosado,1963356,2012
VINHO FINO DE MESA (VINIFERA),45200730,2012
Tinto,24027589,2012
Branco,20647238,2012
Rosado,525903,2012
SUCO,70066732,2012
Suco de uva integral,31908829,2012
Suco de uva concentrado,37624855,2012
Suco de uva adoçado,533048,2012
Suco de uva orgânico,0,2012
Suco de uva reconstituído,0,2012
DERIVADOS,100757101,2012
Espumante,17200,2012
Espumante moscatel,139775,2012
Base espumante,0,2012
Base espumante moscatel,2798908,2012
Base Champenoise champanha,369278,2012
Base Charmat champanha,479625,2012
Bebida de uva,0,2012
Polpa de uva,2797665,2012
Mosto simples,93341575,2012
Mosto concentrado,0,2012
Mosto de uva com bagaço,0,2012
Mosto dessulfitado,0,2012
Mistelas,200,2012
Néctar de uva,0,2012
Licorosos,26775,2012
Compostos,7600,2012
Jeropiga,0,2012
Filtrado,0,2012
Frisante,778500,2012
Vinho leve,0,2012
Vinho licoroso,0,2012
Brandy,0,2012
Destilado,0,2012
Bagaceira,0,2012
Licor de bagaceira,0,2012
Vinagre,0,2012
Borra líquida,0,2012
Borra seca,0,2012
Vinho Composto,0,2012
Pisco,0,2012
Vinho orgânico,0,2012
Espumante orgânico,0,2012
Destilado alcoólico simples de bagaceira,0,2012
Vinho acidificado,0,2012
Mosto parcialmente fermentado,0,2012
Outros derivados,0,2012
Total,428801600,2012
VINHO DE MESA,205418206,2009
Tinto,164143454,2009
Branco,39211278,2009
Rosado,2063474,2009
VINHO FINO DE MESA (VINIFERA),39900568,2009
Tinto,18209043,2009
Branco,21366975,2009
Rosado,324550,2009
SUCO,39715098,2009
Suco de uva integral,16034003,2009
Suco de uva concentrado,23006457,2009
Suco de uva adoçado,674638,2009
Suco de uva orgânico,0,2009
Suco de uva reconstituído,0,2009
DERIVADOS,56787892,2009
Espumante,0,2009
Espumante moscatel,1190500,2009
Base espumante,335850,2009
Base espumante moscatel,442150,2009
Base Champenoise champanha,0,2009
Base Charmat champanha,0,2009
Bebida de uva,420,2009
Polpa de uva,1352417,2009
Mosto simples,53418555,2009
Mosto concentrado,0,2009
Mosto de uva com bagaço,0,2009
Mosto dessulfitado,0,2009
Mistelas,3500,2009
Néctar de uva,0,2009
Licorosos,38000,2009
Compostos,0,2009
Jeropiga,0,2009
Filtrado,0,2009
Frisante,0,2009
Vinho leve,0,2009
Vinho licoroso,0,2009
Brandy,0,2009
Destilado,0,2009
Bagaceira,6500,2009
Licor de bagaceira,0,2009
Vinagre,0,2009
Borra líquida,0,2009
Borra seca,0,2009
Vinho Composto,0,2009
Pisco,0,2009
Vinho orgânico,0,2009
Espumante orgânico,0,2009
Destilado alcoólico simples de bagaceira,0,2009
Vinho acidificado,0,2009
Mosto parcialmente fermentado,0,2009
Outros derivados,0,2009
Total,341821764,2009
VINHO DE MESA,210308560,2015
Tinto,169811472,2015
Branco,39557250,2015
Rosado,939838,2015
VINHO FINO DE MESA (VINIFERA),37148982,2015
Tinto,16745896,2015
Branco,19561966,2015
Rosado,841120,2015
SUCO,87894468,2015
Suco de uva integral,52233155,2015
Suco de uva concentrado,35661313,2015
Suco de uva adoçado,0,2015
Suco de uva orgânico,0,2015
Suco de uva reconstituído,0,2015
DERIVADOS,107349704,2015
Espumante,23750,2015
Espumante moscatel,110100,2015
Base espumante,0,2015
Base espumante moscatel,1607727,2015
Base Champenoise champanha,605001,2015
Base Charmat champanha,1466259,2015
Bebida de uva,922,2015
Polpa de uva,2371140,2015
Mosto simples,100911592,2015
Mosto concentrado,0,2015
Mosto de uva com bagaço,0,2015
Mosto dessulfitado,0,2015
Mistelas,0,2015
Néctar de uva,1000,2015
Licorosos,0,2015
Compostos,0,2015
Jeropiga,0,2015
Filtrado,0,2015
Frisante,0,2015
Vinho leve,0,2015
Vinho licoroso,56000,2015
Brandy,0,2015
Destilado,0,2015
Bagaceira,1350,2015
Licor de bagaceira,0,2015
Vinagre,25800,2015
Borra líquida,48833,2015
Borra seca,120230,2015
Vinho Composto,0,2015
Pisco,0,2015
Vinho orgânico,0,2015
Espumante orgânico,0,2015
Destilado alcoólico simples de bagaceira,0,2015
Vinho acidificado,0,2015
Mosto parcialmente fermentado,0,2015
Outros derivados,0,2015
Total,442701714,2015
VINHO DE MESA,218375636,2018
Tinto,188270142,2018
Branco,29229970,2018
Rosado,875524,2018
VINHO FINO DE MESA (VINIFERA),38707220,2018
Tinto,19118254,2018
Branco,18297257,2018
Rosado,1291709,2018
SUCO,65467906,2018
Suco de uva integral,34367996,2018
Suco de uva concentrado,31099910,2018
Suco de uva adoçado,0,2018
Suco de uva orgânico,0,2018
Suco de uva reconstituído,0,2018
DERIVADOS,95202101,2018
Espumante,68500,2018
Espumante moscatel,326200,2018
Base espumante,0,2018
Base espumante moscatel,1320650,2018
Base Champenoise champanha,228518,2018
Base Charmat champanha,1746540,2018
Bebida de uva,0,2018
Polpa de uva,2112683,2018
Mosto simples,88910980,2018
Mosto concentrado,0,2018
Mosto de uva com bagaço,0,2018
Mosto dessulfitado,0,2018
Mistelas,2000,2018
Néctar de uva,0,2018
Licorosos,0,2018
Compostos,0,2018
Jeropiga,0,2018
Filtrado,0,2018
Frisante,0,2018
Vinho leve,8000,2018
Vinho licoroso,124303,2018
Brandy,0,2018
Destilado,680,2018
Bagaceira,2100,2018
Licor de bagaceira,0,2018
Vinagre,25367,2018
Borra líquida,255100,2018
Borra seca,70480,2018
Vinho Composto,0,2018
Pisco,0,2018
Vinho orgânico,0,2018
Espumante orgânico,0,2018
Destilado alcoólico simples de bagaceira,0,2018
Vinho acidificado,0,2018
Mosto parcialmente fermentado,0,2018
Outros derivados,0,2018
Total,417752863,2018
VINHO DE MESA,196173123,2014
Tinto,157776363,2014
Branco,37438069,2014
Rosado,958691,2014
VINHO FINO DE MESA (VINIFERA),38464314,2014
Tinto,17208996,2014
Branco,20054804,2014
Rosado,1200514,2014
SUCO,76723537,2014
Suco de uva integral,43331223,2014
Suco de uva concentrado,33392314,2014
Suco de uva adoçado,0,2014
Suco de uva orgânico,0,2014
Suco de uva reconstituído,0,2014
DERIVADOS,62907281,2014
Espumante,2700,2014
Espumante moscatel,100000,2014
Base espumante,0,2014
Base espumante moscatel,1808044,2014
Base Champenoise champanha,234725,2014
Base Charmat champanha,376968,2014
Bebida de uva,3860,2014
Polpa de uva,2484000,2014
Mosto simples,57582195,2014
Mosto concentrado,0,2014
Mosto de uva com bagaço,0,2014
Mosto dessulfitado,0,2014
Mistelas,1000,2014
Néctar de uva,1140,2014
Licorosos,0,2014
Compostos,0,2014
Jeropiga,0,2014
Filtrado,0,2014
Frisante,26069,2014
Vinho leve,0,2014
Vinho licoroso,36000,2014
Brandy,0,2014
Destilado,0,2014
Bagaceira,0,2014
Licor de bagaceira,0,2014
Vinagre,53776,2014
Borra líquida,50954,2014
Borra seca,142850,2014
Vinho Composto,3000,2014
Pisco,0,2014
Vinho orgânico,0,2014
Espumante orgânico,0,2014
Destilado alcoólico simples de bagaceira,0,2014
Vinho acidificado,0,2014
Mosto parcialmente fermentado,0,2014
Outros derivados,0,2014
Total,374268255,2014
VINHO DE MESA,144629737,2019
Tinto,121045115,2019
Branco,22032828,2019
Rosado,1551794,2019
VINHO FINO DE MESA (VINIFERA),37615422,2019
Tinto,17389377,2019
Branco,18193055,2019
Rosado,2032990,2019
SUCO,77805352,2019
Suco de uva integral,50239767,2019
Suco de uva concentrado,26861009,2019
Suco de uva adoçado,120320,2019
Suco de uva orgânico,0,2019
Suco de uva reconstituído,584256,2019
DERIVADOS,142888747,2019
Espumante,52176,2019
Espumante moscatel,515800,2019
Base espumante,0,2019
Base espumante moscatel,1962443,2019
Base Champenoise champanha,274903,2019
Base Charmat champanha,1188095,2019
Bebida de uva,0,2019
Polpa de uva,1480269,2019
Mosto simples,135614344,2019
Mosto concentrado,0,2019
Mosto de uva com bagaço,645816,2019
Mosto dessulfitado,1000,2019
Mistelas,3000,2019
Néctar de uva,32519,2019
Licorosos,0,2019
Compostos,0,2019
Jeropiga,0,2019
Filtrado,0,2019
Frisante,0,2019
Vinho leve,0,2019
Vinho licoroso,99485,2019
Brandy,0,2019
Destilado,0,2019
Bagaceira,10495,2019
Licor de bagaceira,1507,2019
Vinagre,76096,2019
Borra líquida,901431,2019
Borra seca,25996,2019
Vinho Composto,0,2019
Pisco,3372,2019
Vinho orgânico,0,2019
Espumante orgânico,0,2019
Destilado alcoólico simples de bagaceira,0,2019
Vinho acidificado,0,2019
Mosto parcialmente fermentado,0,2019
Outros derivados,0,2019
Total,402939258,2019
VINHO DE MESA,255015187,2017
Tinto,1365957,2017
Branco,217527985,2017
Rosado,36121245,2017
VINHO FINO DE MESA (VINIFERA),44537870,2017
Tinto,21442212,2017
Branco,21928400,2017
Rosado,1167258,2017
SUCO,77161971,2017
Suco de uva integral,46865626,2017
Suco de uva concentrado,30059271,2017
Suco de uva adoçado,177774,2017
Suco de uva orgânico,0,2017
Suco de uva reconstituído,59300,2017
DERIVADOS,109116761,2017
Espumante,11280,2017
Espumante moscatel,152375,2017
Base espumante,0,2017
Base espumante moscatel,1965629,2017
Base Champenoise champanha,1552403,2017
Base Charmat champanha,893364,2017
Bebida de uva,0,2017
Polpa de uva,2507125,2017
Mosto simples,101010116,2017
Mosto concentrado,0,2017
Mosto de uva com bagaço,772110,2017
Mosto dessulfitado,0,2017
Mistelas,1500,2017
Néctar de uva,3000,2017
Licorosos,110820,2017
Compostos,0,2017
Jeropiga,0,2017
Filtrado,0,2017
Frisante,0,2017
Vinho leve,0,2017
Vinho licoroso,110820,2017
Brandy,0,2017
Destilado,0,2017
Bagaceira,900,2017
Licor de bagaceira,0,2017
Vinagre,25319,2017
Borra líquida,0,2017
Borra seca,0,2017
Vinho Composto,0,2017
Pisco,0,2017
Vinho orgânico,0,2017
Espumante orgânico,0,2017
Destilado alcoólico simples de bagaceira,0,2017
Vinho acidificado,0,2017
Mosto parcialmente fermentado,0,2017
Outros derivados,0,2017
Total,485831789,2017
VINHO DE MESA,124200414,2020
Tinto,103916391,2020
Branco,19568734,2020
Rosado,715289,2020
VINHO FINO DE MESA (VINIFERA),32516686,2020
Tinto,15451883,2020
Branco,15487915,2020
Rosado,1576888,2020
SUCO,69261287,2020
Suco de uva integral,40718523,2020
Suco de uva concentrado,27963865,2020
Suco de uva adoçado,107289,2020
Suco de uva orgânico,471610,2020
Suco de uva reconstituído,0,2020
DERIVADOS,92533804,2020
Espumante,32399,2020
Espumante moscatel,689139,2020
Base espumante,0,2020
Base espumante moscatel,3006705,2020
Base Champenoise champanha,200777,2020
Base Charmat champanha,2487939,2020
Bebida de uva,0,2020
Polpa de uva,1803472,2020
Mosto simples,80355474,2020
Mosto concentrado,0,2020
Mosto de uva com bagaço,3078256,2020
Mosto dessulfitado,5000,2020
Mistelas,0,2020
Néctar de uva,46000,2020
Licorosos,0,2020
Compostos,0,2020
Jeropiga,2000,2020
Filtrado,0,2020
Frisante,0,2020
Vinho leve,0,2020
Vinho licoroso,48678,2020
Brandy,0,2020
Destilado,0,2020
Bagaceira,0,2020
Licor de bagaceira,5800,2020
Vinagre,10000,2020
Borra líquida,509378,2020
Borra seca,167587,2020
Vinho Composto,0,2020
Pisco,1000,2020
Vinho orgânico,18700,2020
Espumante orgânico,0,2020
Destilado alcoólico simples de bagaceira,500,2020
Vinho acidificado,65000,2020
Mosto parcialmente fermentado,0,2020
Outros derivados,0,2020
Total,318512191,2020
VINHO DE MESA,195031611,2022
Tinto,162844214,2022
Branco,30198430,2022
Rosado,1988968,2022
VINHO FINO DE MESA (VINIFERA),47511796,2022
Tinto,24417918,2022
Branco,20896613,2022
Rosado,2197265,2022
SUCO,65809079,2022
Suco de uva integral,35248305,2022
Suco de uva concentrado,29892550,2022
Suco de uva adoçado,79130,2022
Suco de uva orgânico,589094,2022
Suco de uva reconstituído,0,2022
DERIVADOS,138501226,2022
Espumante,70759,2022
Espumante moscatel,27200,2022
Base espumante,0,2022
Base espumante moscatel,6308043,2022
Base Champenoise champanha,1146717,2022
Base Charmat champanha,4078766,2022
Bebida de uva,0,2022
Polpa de uva,387886,2022
Mosto simples,126048241,2022
Mosto concentrado,0,2022
Mosto de uva com bagaço,0,2022
Mosto dessulfitado,0,2022
Mistelas,0,2022
Néctar de uva,0,2022
Licorosos,0,2022
Compostos,0,2022
Jeropiga,5000,2022
Filtrado,0,2022
Frisante,0,2022
Vinho leve,0,2022
Vinho licoroso,67000,2022
Brandy,0,2022
Destilado,0,2022
Bagaceira,4998,2022
Licor de bagaceira,0,2022
Vinagre,16200,2022
Borra líquida,0,2022
Borra seca,0,2022
Vinho Composto,0,2022
Pisco,0,2022
Vinho orgânico,88890,2022
Espumante orgânico,0,2022
Destilado alcoólico simples de bagaceira,4300,2022
Vinho acidificado,0,2022
Mosto parcialmente fermentado,0,2022
Outros derivados,247228,2022
Total,446853712,2022
VINHO DE MESA,173899995,2021
Tinto,146075996,2021
Branco,26432799,2021
Rosado,1391200,2021
VINHO FINO DE MESA (VINIFERA),43474998,2021
Tinto,20433249,2021
Branco,20867999,2021
Rosado,2173750,2021
SUCO,100932264,2021
Suco de uva integral,68038479,2021
Suco de uva concentrado,32131218,2021
Suco de uva adoçado,40450,2021
Suco de uva orgânico,722117,2021
Suco de uva reconstituído,0,2021
DERIVADOS,169031493,2021
Espumante,70091,2021
Espumante moscatel,11950,2021
Base espumante,5475049,2021
Base espumante moscatel,5549471,2021
Base Champenoise champanha,0,2021
Base Charmat champanha,0,2021
Bebida de uva,2000,2021
Polpa de uva,1180578,2021
Mosto simples,153579926,2021
Mosto concentrado,0,2021
Mosto de uva com bagaço,618764,2021
Mosto dessulfitado,1532000,2021
Mistelas,2500,2021
Néctar de uva,18187,2021
Licorosos,0,2021
Compostos,0,2021
Jeropiga,3540,2021
Filtrado,0,2021
Frisante,1390,2021
Vinho leve,0,2021
Vinho licoroso,30000,2021
Brandy,120,2021
Destilado,0,2021
Bagaceira,12060,2021
Licor de bagaceira,0,2021
Vinagre,7500,2021
Borra líquida,116450,2021
Borra seca,16789,2021
Vinho Composto,160000,2021
Pisco,0,2021
Vinho orgânico,93884,2021
Espumante orgânico,2412,2021
Destilado alcoólico simples de bagaceira,3000,2021
Vinho acidificado,0,2021
Mosto parcialmente fermentado,543510,2021
Outros derivados,322,2021
Total,487338750,2021
VINHO DE MESA,169762429,2023
Tinto,139320884,2023
Branco,27910299,2023
Rosado,2531246,2023
VINHO FINO DE MESA (VINIFERA),46268556,2023
Tinto,23615783,2023
Branco,20693437,2023
Rosado,1959336,2023
SUCO,67045238,2023
Suco de uva integral,38122173,2023
Suco de uva concentrado,28216760,2023
Suco de uva adoçado,94587,2023
Suco de uva orgânico,611718,2023
Suco de uva reconstituído,0,2023
DERIVADOS,174716647,2023
Espumante,65525,2023
Espumante moscatel,14744,2023
Base espumante,0,2023
Base espumante moscatel,6734590,2023
Base Champenoise champanha,1552243,2023
Base Charmat champanha,5418118,2023
Bebida de uva,1627,2023
Polpa de uva,1388251,2023
Mosto simples,157848983,2023
Mosto concentrado,0,2023
Mosto de uva com bagaço,7784,2023
Mosto dessulfitado,0,2023
Mistelas,600,2023
Néctar de uva,70976,2023
Licorosos,0,2023
Compostos,0,2023
Jeropiga,4500,2023
Filtrado,0,2023
Frisante,0,2023
Vinho leve,0,2023
Vinho licoroso,73600,2023
Brandy,450,2023
Destilado,0,2023
Bagaceira,0,2023
Licor de bagaceira,0,2023
Vinagre,9000,2023
Borra líquida,758140,2023
Borra seca,17200,2023
Vinho Composto,0,2023
Pisco,0,2023
Vinho orgânico,94150,2023
Espumante orgânico,1365,2023
Destilado alcoólico simples de bagaceira,0,2023
Vinho acidificado,2500,2023
Mosto parcialmente fermentado,0,2023
Outros derivados,652301,2023
Total,457792870,2023
VINHO DE MESA,86319015,2016
Tinto,75279191,2016
Branco,10727099,2016
Rosado,312725,2016
VINHO FINO DE MESA (VINIFERA),18070626,2016
Tinto,8774847,2016
Branco,8705066,2016
Rosado,590713,2016
SUCO,42210389,2016
Suco de uva integral,31117869,2016
Suco de uva concentrado,11092520,2016
Suco de uva adoçado,0,2016
Suco de uva orgânico,0,2016
Suco de uva reconstituído,0,2016
DERIVADOS,53950314,2016
Espumante,1500,2016
Espumante moscatel,100000,2016
Base espumante,0,2016
Base espumante moscatel,1325700,2016
Base Champenoise champanha,740395,2016
Base Charmat champanha,250280,2016
Bebida de uva,3474,2016
Polpa de uva,1620430,2016
Mosto simples,49770993,2016
Mosto concentrado,0,2016
Mosto de uva com bagaço,0,2016
Mosto dessulfitado,0,2016
Mistelas,0,2016
Néctar de uva,0,2016
Licorosos,0,2016
Compostos,0,2016
Jeropiga,0,2016
Filtrado,0,2016
Frisante,0,2016
Vinho leve,0,2016
Vinho licoroso,24200,2016
Brandy,0,2016
Destilado,0,2016
Bagaceira,1000,2016
Licor de bagaceira,0,2016
Vinagre,5000,2016
Borra líquida,24975,2016
Borra seca,82367,2016
Vinho Composto,0,2016
Pisco,0,2016
Vinho orgânico,0,2016
Espumante orgânico,0,2016
Destilado alcoólico simples de bagaceira,0,2016
Vinho acidificado,0,2016
Mosto parcialmente fermentado,0,2016
Outros derivados,0,2016
Total,200550344,2016
